stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
N41780,1719,"PENNSYLVANIA AVE AT FULTON ST",,  40.454206, -80.024872,01
N41790,1728,"PENNSYLVANIA AVE AT SEDGEWICK ST FS",,  40.454763, -80.022785,01
N41800,1729,"PENNSYLVANIA AVE AT FULTON ST",,  40.454414, -80.024679,01
N41830,1727,"PENNSYLVANIA AVE AT ALLEGHENY AVE FS",,  40.455213, -80.020400,01
N42120,641,"PERRY HWY AT CEMETERY LN",,  40.503314, -80.024878,01
N42210,574,"PERRY HWY AT CONNIE DR",,  40.496447, -80.020008,01
N42300,19728,"PERRY HWY AT HANWAY AVE",,  40.504284, -80.026277,01
N42430,19327,"PERRY HWY AT MCDONALDS",,  40.517635, -80.029684,01
N42660,563,"PERRY HWY OPP #328",,  40.518473, -80.026838,01
N42670,636,"PERRYSVILLE AVE AT #4146",,  40.494047, -80.021492,01
N42810,639,"PERRY HWY AT WEST VIEW AVE",,  40.500073, -80.021708,01
N42850,643,"PERRY HWY AT CLARWIN AVE",,  40.506132, -80.029258,01
N43020,571,"PERRY HWY AT I-279 RAMP",,  40.503832, -80.025888,01
N43030,568,"PERRY HWY AT LOWER PARK AND RIDE LOT SHELTER",,  40.508631, -80.029499,01
N43060,570,"PERRY HWY OPP HANWAY AVE",,  40.504364, -80.026764,01
N43080,573,"PERRY HWY OPP IVORY AVE",,  40.498284, -80.020401,01
N43130,651,"PERRY HWY AT VFW",,  40.517806, -80.029760,01
N43190,650,"PERRY HWY AT #328",,  40.518430, -80.027736,01
N43200,576,"PERRYSVILLE AVE AT PERRYVIEW AVE",,  40.493875, -80.022128,01
N43230,569,"PERRY HWY OPP CLARWIN AVE",,  40.505957, -80.029476,01
N43255,572,"PERRY HWY OPP WEST VIEW AVE FS",,  40.500022, -80.021938,01
N43300,577,"PERRYSVILLE AVE AT BASCOM ST",,  40.492871, -80.022037,01
N43310,635,"PERRYSVILLE AVE AT VINCETON ST",,  40.492659, -80.021613,01
N43330,633,"PERRYSVILLE AVE AT FRANKLIN RD FS",,  40.490448, -80.018750,01
N43350,828,"PERRYSVILLE AVE AT BURGESS ST",,  40.467681, -80.009967,01
N43360,887,"PERRYSVILLE AVE AT BURGESS ST",,  40.467439, -80.009872,01
N43370,825,"PERRYSVILLE AVE AT N CHARLES ST",,  40.471045, -80.008776,01
N43380,890,"PERRYSVILLE AVE AT N CHARLES ST",,  40.470898, -80.008437,01
N43390,902,"PERRYSVILLE AVE AT CHERRYFIELD ST",,  40.485003, -80.015522,01
N43395,884,"PERRYSVILLE AVE AT CLAYTON AVE",,  40.464039, -80.011236,01
N43400,897,"PERRYSVILLE AVE AT DELAWARE ST",,  40.479614, -80.011696,01
N43430,906,"PERRYSVILLE AVE AT EAST ST",,  40.489349, -80.018237,01
N43440,824,"PERRYSVILLE AVE AT ELLZEY ST",,  40.471686, -80.009983,01
N43445,891,"PERRYSVILLE AVE OPP ELLZEY ST",,  40.471710, -80.009492,01
N43450,837,"PERRYSVILLE AVE AT FEDERAL ST",,  40.461114, -80.008871,01
N43470,823,"PERRYSVILLE AVE AT HAWKINS ST",,  40.472618, -80.010483,01
N43480,892,"PERRYSVILLE AVE AT HAWKINS ST",,  40.472488, -80.010256,01
N43500,19326,"PERRYSVILLE AVE AT KENNEDY AVE FS",,  40.474068, -80.010495,01
N43510,893,"PERRYSVILLE AVE AT KENNEDY AVE",,  40.474154, -80.010294,01
N43540,885,"PERRYSVILLE AVE AT LAFAYETTE AVE",,  40.464758, -80.011397,01
N43550,881,"PERRYSVILLE AVE AT LANGLEY ST",,  40.462427, -80.013252,01
N43560,821,"PERRYSVILLE AVE AT MARSHALL AVE",,  40.475122, -80.011713,01
N43565,819,"PERRYSVILLE AVE AT MARSHALL RD",,  40.478230, -80.012205,01
N43590,833,"PERRYSVILLE AVE AT MCCLINTOCK AVE",,  40.463211, -80.013734,01
N43620,827,"PERRYSVILLE AVE AT MCINTYRE AVE",,  40.468815, -80.009528,01
N43630,888,"PERRYSVILLE AVE AT MCINTYRE AVE",,  40.468609, -80.009547,01
N43650,835,"PERRYSVILLE AVE AT O'HERN ST",,  40.460226, -80.013117,01
N43660,879,"PERRYSVILLE AVE OPP O'HERN ST",,  40.460262, -80.012725,01
N43670,809,"PERRYSVILLE AVE AT PERRY ACADEMY",,  40.489248, -80.018367,01
N43680,904,"PERRYSVILLE AVE AT RICHEY AVE",,  40.486677, -80.016107,01
N43710,877,"PERRYSVILLE AVE AT #1664",,  40.461157, -80.009149,01
N43740,836,"PERRYSVILLE AVE AT #1749",,  40.459926, -80.011860,01
N43760,834,"PERRYSVILLE AVE AT #1923",,  40.461461, -80.013660,01
N43770,830,"PERRYSVILLE AVE AT CUTLER ST",,  40.466120, -80.011684,01
N43790,895,"PERRYSVILLE AVE AT #3000",,  40.476011, -80.012213,01
N43800,898,"PERRYSVILLE AVE AT #3358",,  40.481172, -80.013375,01
N43810,899,"PERRYSVILLE AVE AT #3436",,  40.483099, -80.012895,01
N43820,905,"PERRYSVILLE AVE AT #3820",,  40.488001, -80.016290,01
N43830,810,"PERRYSVILLE AVE AT #3835",,  40.488217, -80.016923,01
N43860,811,"PERRYSVILLE AVE AT SEMICIR ST",,  40.487312, -80.016378,01
N43890,19332,"PERRYSVILLE AVE AT WALDORF ST FS",,  40.491237, -80.019884,01
N43900,896,"PERRYSVILLE AVE AT WATSON BLVD",,  40.478290, -80.011925,01
N43920,832,"PERRYSVILLE AVE AT WILSON AVE",,  40.463750, -80.012164,01
N43930,813,"PERRYSVILLE AVE OPP CHERRYFIELD ST",,  40.485057, -80.015793,01
N43940,818,"PERRYSVILLE AVE OPP DELAWARE ST",,  40.479781, -80.011958,01
N43960,579,"PERRYSVILLE AVE OPP FRANKLIN RD",,  40.490260, -80.018756,01
N43970,831,"PERRYSVILLE AVE OPP LAFAYETTE AVE",,  40.464848, -80.011588,01
N43980,894,"PERRYSVILLE AVE OPP MARSHALL AVE",,  40.474900, -80.011037,01
N44000,878,"PERRYSVILLE AVE OPP #1757",,  40.460057, -80.011847,01
N44020,880,"PERRYSVILLE AVE OPP #1923",,  40.461545, -80.013470,01
N44030,886,"PERRYSVILLE AVE AT KOERNER AVE",,  40.466334, -80.011296,01
N44040,820,"PERRYSVILLE AVE OPP #3000",,  40.476092, -80.012510,01
N44050,816,"PERRYSVILLE AVE OPP #3418",,  40.482722, -80.013542,01
N44060,817,"PERRYSVILLE AVE OPP #3358",,  40.481122, -80.013550,01
N44080,578,"PERRYSVILLE AVE OPP WALDORF ST",,  40.491183, -80.020228,01
N44100,883,"PERRYSVILLE AVE OPP WILSON AVE",,  40.463561, -80.012419,01
N44130,15007,"PILLOW AVE OPP CENTER ST",,  40.551779, -79.804948,02
N44140,14992,"PILLOW AVE AT CENTER ST",,  40.552096, -79.805399,02
N44150,15003,"PILLOW AVE AT FAIRMONT ST",,  40.546602, -79.804250,02
N44170,15002,"PILLOW AVE AT LINDEN ST",,  40.545601, -79.804179,02
N44190,18333,"PILLOW AVE AT THOMPSON RUN RD",,  40.553905, -79.805828,02
N44200,14991,"PILLOW AVE AT LOW GRADE RD",,  40.554202, -79.806611,02
N44210,15006,"PILLOW AVE AT MAPLE ST",,  40.550362, -79.804632,02
N44220,14993,"PILLOW AVE AT MAPLE ST",,  40.550512, -79.805047,02
N44230,15005,"PILLOW AVE AT MCKINLEY ST",,  40.549464, -79.804507,02
N44240,14994,"PILLOW AVE AT MCKINLEY ST",,  40.549751, -79.804881,02
N44250,15004,"PILLOW AVE AT PARKWAY DR",,  40.548804, -79.804421,02
N44260,14995,"PILLOW AVE AT PARKWAY DR",,  40.549080, -79.804747,02
N44280,14999,"PILLOW AVE AT PITTSBURGH ST",,  40.541329, -79.804341,02
N44290,15073,"PILLOW AVE AT SPRUCE ST",,  40.542293, -79.804078,02
N44300,14998,"PILLOW AVE AT SPRUCE ST",,  40.542678, -79.804475,02
N44320,16580,"PILLOW AVE AT THOMPSON RUN RD",,  40.553927, -79.806282,02
N44340,14996,"PILLOW AVE OPP FAIRMONT ST",,  40.546809, -79.804703,02
N44350,14997,"PILLOW AVE OPP LINDEN ST",,  40.545777, -79.804585,02
N44450,12678,"PITTSBURGH ST AT ALLEGHENY AVE",,  40.541299, -79.797636,02
N44460,12793,"PITTSBURGH ST AT ALLEGHENY AVE",,  40.541228, -79.798106,02
N44480,12664,"PITTSBURGH ST AT BUTLER ST FS",,  40.542592, -79.773368,02
N44500,12671,"PITTSBURGH ST AT COLFAX ST",,  40.541094, -79.783983,02
N44530,18331,"PITTSBURGH ST AT COLFAX ST FS",,  40.540976, -79.783948,02
N44560,12675,"PITTSBURGH ST AT DUQUESNE CT",,  40.541096, -79.792717,02
N44570,18348,"PITTSBURGH ST AT ELIZABETH ST",,  40.541107, -79.804848,02
N44580,18342,"PITTSBURGH ST AT HIGHLAND AVE",,  40.541598, -79.799119,02
N44590,12792,"PITTSBURGH ST AT HIGHLAND AVE FS",,  40.541363, -79.798885,02
N44600,12680,"PITTSBURGH ST AT HILL AVE",,  40.541185, -79.802319,02
N44640,12668,"PITTSBURGH ST AT JAMES ST FS",,  40.541269, -79.780223,02
N44660,18349,"PITTSBURGH ST AT CHESWICK AVE",,  40.540879, -79.807418,02
N44670,12666,"PITTSBURGH ST AT MOYHEND ST",,  40.541830, -79.775829,02
N44700,18341,"PITTSBURGH ST AT MURRAYHILL AVE FS",,  40.541046, -79.796022,02
N44710,12670,"PITTSBURGH ST AT MURTLAND ST",,  40.541161, -79.782391,02
N44760,12801,"PITTSBURGH ST AT OAK ST",,  40.540978, -79.782314,02
N44770,12665,"PITTSBURGH ST AT ORCHARD ST",,  40.542083, -79.774678,02
N44800,12673,"PITTSBURGH ST AT PORTER ST",,  40.541309, -79.788481,02
N44810,12798,"PITTSBURGH ST AT PORTER ST",,  40.541039, -79.788926,02
N44840,18339,"PITTSBURGH ST AT ROSA ST FS",,  40.541318, -79.786585,02
N44860,18337,"PITTSBURGH ST AT SCHOOL ST FS",,  40.541492, -79.778027,02
N44890,12794,"PITTSBURGH ST AT SHADY AVE",,  40.540869, -79.796037,02
N44960,12796,"PITTSBURGH ST OPP DUQUESNE CT",,  40.540912, -79.792498,02
N44980,12791,"PITTSBURGH ST OPP HILL AVE",,  40.540930, -79.802527,02
N44990,19819,"PITTSBURGH ST OPP CHESWICK AVE",,  40.540702, -79.807673,02
N45010,12790,"PITTSBURGH ST OPP PILLOW AVE",,  40.540981, -79.804079,02
N45030,12799,"PITTSBURGH ST OPP ROSA ST",,  40.541039, -79.786545,02
N45040,12797,"PITTSBURGH ST OPP WASHINGTON ST",,  40.540926, -79.790552,02
N45060,2766,"PITTVIEW AVE AT MT TROY RD",,  40.469138, -79.982041,01
N45080,2765,"PITTVIEW AVE AT TEUTONIA ST",,  40.468917, -79.982851,01
N45090,2731,"PITTVIEW AVE AT WICKLINES LN",,  40.467122, -79.983220,01
N45120,2730,"PITTVIEW AVE OPP TEUTONIA ST",,  40.469086, -79.982807,01
N45150,1741,"PREBLE AVE AT DUQUESNE LIGHT",,  40.459588, -80.033672,01
N45160,1742,"PREBLE AVE AT ISLAND AVE",,  40.461440, -80.034443,01
N45210,478,"PRESIDENTIAL DR AT BABCOCK BLVD",,  40.586596, -80.000305,02
N45220,18700,"PRESIDENTIAL DR OPP CLEVELAND",,  40.581654, -79.993615,02
N45230,472,"PRESIDENTIAL DR AT CLEVELAND",,  40.581915, -79.993638,02
N45240,393,"PRESIDENTIAL DR AT COOLIDGE",,  40.582218, -79.997163,02
N45260,394,"PRESIDENTIAL DR AT HARDING",,  40.581956, -79.994868,02
N45270,473,"PRESIDENTIAL DR AT HARDING",,  40.582217, -79.995153,02
N45280,16948,"PRESIDENTIAL DR OPP JACKSON",,  40.583093, -79.998256,02
N45290,18716,"PRESIDENTIAL DR AT JACKSON",,  40.583251, -79.997987,02
N45300,391,"PRESIDENTIAL DR OPP JEFFERSON",,  40.584409, -79.999790,02
N45310,476,"PRESIDENTIAL DR AT JEFFERSON",,  40.584469, -79.999344,02
N45320,1080,"PRESIDENTIAL DR AT KENNEDY",,  40.585676, -79.999906,02
N45330,392,"PRESIDENTIAL DR OPP MADISON (LEASE OFFICE)",,  40.583402, -79.999128,02
N45340,475,"PRESIDENTIAL DR AT MADISON (LEASE OFFICE)",,  40.583467, -79.998662,02
N45350,16950,"PRESIDENTIAL DR AT WASHINGTON",,  40.585202, -79.999663,02
N45360,474,"PRESIDENTIAL DR AT COOLIDGE",,  40.582464, -79.996784,02
N45380,18701,"PRESIDENTIAL DR OPP WASHINGTON",,  40.585178, -80.000083,02
N45382,2860,"RAMAGE RD AT CHARLEMMA DR",,  40.490022, -80.003269,01
N45383,2918,"RAMAGE RD AT CHARLEMMA DR",,  40.490173, -80.002904,01
N45384,2917,"RAMAGE RD AT CHERRYWOOD DR FS",,  40.490847, -79.999938,01
N45386,2862,"RAMAGE RD AT SPRING GARDEN RD",,  40.492390, -79.996393,01
N45387,2861,"RAMAGE RD OPP CHERRYWOOD DR",,  40.490503, -80.000158,01
N45490,1770,"REGULUS ST AT COLBY ST",,  40.484588, -80.004405,01
N45510,1075,"REMINGTON DR AT BALMORAL DR #2",,  40.558152, -80.008572,02
N45520,1092,"REMINGTON DR AT BALMORAL DR #1",,  40.558383, -80.009034,02
N45530,1094,"REMINGTON DR AT BALMORAL DR #2",,  40.555119, -80.007683,02
N45540,1091,"REMINGTON DR AT BINGAY DR",,  40.559314, -80.010092,02
N45560,1096,"ENNERDALE LN AT DOUNREAY PL",,  40.551487, -80.006995,02
N45570,1090,"REMINGTON DR AT HAZLETT RD",,  40.560036, -80.011130,02
N45580,1077,"REMINGTON DR AT HAZLETT RD",,  40.559788, -80.010434,02
N45590,1078,"REMINGTON DR AT PEEBLES RD",,  40.561301, -80.012837,02
N45595,1071,"ENNERDALE LN AT #210",,  40.552500, -80.007335,02
N45600,1093,"REMINGTON DR AT REGENCY DR",,  40.556145, -80.007758,02
N45610,1074,"REMINGTON DR AT REGENCY DR",,  40.555862, -80.007434,02
N45620,1095,"REMINGTON DR AT WALDWICK DR",,  40.554151, -80.007627,02
N45640,1073,"REMINGTON DR OPP BALMORAL DR #1",,  40.554997, -80.007353,02
N45650,1076,"REMINGTON DR OPP BINGAY DR",,  40.559421, -80.009791,02
N45660,1072,"REMINGTON DR OPP WALDWICK DR",,  40.553912, -80.007339,02
N45670,2816,"RHINE ST AT BUENTE ST",,  40.466535, -79.994143,01
N45680,2848,"RHINE ST AT BUENTE ST",,  40.466062, -79.992846,01
N45690,2820,"RHINE ST AT ITIN ST",,  40.462458, -79.991062,01
N45700,2845,"RHINE ST AT ITIN ST FS",,  40.462591, -79.990860,01
N45720,2850,"RHINE ST AT #2146",,  40.467561, -79.994642,01
N45750,2818,"RHINE ST AT STEINE ST",,  40.465339, -79.992388,01
N45770,2819,"RHINE ST AT YETTA AVE FS",,  40.463424, -79.991506,01
N45780,2849,"RHINE ST OPP #2129",,  40.467000, -79.994215,01
N45790,2815,"RHINE ST OPP #2146",,  40.467524, -79.994931,01
N45800,2847,"RHINE ST OPP STEINE ST",,  40.465137, -79.991924,01
N45810,2846,"RHINE ST OPP YETTA AVE",,  40.463606, -79.991364,01
N45820,2733,"RIALTO ST AT LEY ST",,  40.465935, -79.981969,01
N45830,2732,"RIALTO ST OPP TOURS ST",,  40.466536, -79.982466,01
N45840,2763,"RIALTO ST AT TOURS ST",,  40.466547, -79.982243,01
N45850,2764,"RIALTO ST OPP WICKLINES LN",,  40.467238, -79.982811,01
N45860,15082,"RIDC PARK RAMP-NORTH AT GAMMA DR",,  40.500941, -79.861628,02
N45870,15074,"RIDC PARK RAMP-SOUTH AT GAMMA DR",,  40.501207, -79.862972,02
N45890,19543,"RIDGE AVE AT ARCH ST NS",,  40.452063, -80.008667,01
N45905,57,"RIDGE AVE OPP BRIGHTON RD",,  40.450460, -80.013580,01
N45940,8,"RIDGE AVE AT GALVESTON AVE",,  40.450186, -80.015812,01
N45950,56,"RIDGE AVE OPP GALVESTON AVE",,  40.449993, -80.016000,01
N46030,2602,"RIDGE AVE AT WEST COMMONS",,  40.452080, -80.007801,01
N46060,973,"RISING MAIN AVE AT LANARK ST",,  40.463649, -80.005308,01
N47075,19825,"ROSS GARAGE AT TERMINAL",,  40.501078, -80.022381,01
N47100,18705,"SAMPLE RD AT ARDEN DR",,  40.573789, -79.993055,02
N47110,466,"SAMPLE RD AT ARDEN DR",,  40.573550, -79.993024,02
N47120,403,"SAMPLE RD AT COLLINGTON SQ",,  40.572140, -79.998073,02
N47130,462,"SAMPLE RD AT EASTVIEW DR #1",,  40.570550, -80.000936,02
N47140,463,"SAMPLE RD AT EASTVIEW DR #2",,  40.571143, -79.999474,02
N47150,401,"SAMPLE RD AT HIGHMEADOW RD",,  40.573602, -79.993574,02
N47160,406,"SAMPLE RD AT PEEBLES RD",,  40.570719, -80.002546,02
N47170,464,"SAMPLE RD AT RINGEISEN RD",,  40.571749, -79.998437,02
N47190,465,"SAMPLE RD AT #1848",,  40.572271, -79.996297,02
N47200,404,"SAMPLE RD OPP EASTVIEW DR #2",,  40.571354, -79.999639,02
N47220,16482,"SAMPLE RD OPP HIGHMEADOW RD",,  40.573347, -79.993482,02
N47230,18697,"SAMPLE RD OPP NORTHGATE DR",,  40.574493, -79.990743,02
N47280,12712,"SANDUSKY ST AT GENERAL ROBINSON ST",,  40.448684, -80.002385,01
N47285,214,"SANDUSKY ST AT ISABELLA ST",,  40.447836, -80.001964,01
N47290,215,"SANDUSKY ST AT STOCKTON AVE",,  40.450377, -80.002723,01
N47310,854,"SANDUSKY ST AT UNDERPASS",,  40.450161, -80.002857,01
N49065,2065,"SEAVEY RD AT EVERGREEN AVE",,  40.490933, -79.971517,01
N49090,2046,"SEAVEY RD AT PARKER ST",,  40.493975, -79.963350,01
N49441,2192,"SEWICKLEY BRIDGE RAMP OPP KRAMER WAY",,  40.536003, -80.184955,02
N49450,1861,"SHADELAND AVE AT CASEMENT ST",,  40.470723, -80.030737,01
N49460,19350,"SHADELAND AVE AT COMPLETE ST FS",,  40.473682, -80.031731,01
N49470,1876,"SHADELAND AVE AT DAVIS AVE",,  40.481398, -80.034712,01
N49471,1868,"SHADELAND AVE AT DICKSON ST",,  40.469665, -80.030189,01
N49480,1854,"SHADELAND AVE AT DAVIS AVE FS",,  40.481377, -80.034942,01
N49490,1875,"SHADELAND AVE AT GERBER AVE FS",,  40.479631, -80.034190,01
N49500,1858,"SHADELAND AVE AT GEYER AVE",,  40.474898, -80.032058,01
N49510,1873,"SHADELAND AVE AT HARBISON ST FS",,  40.477357, -80.033449,01
N49520,19351,"SHADELAND AVE AT OAKHILL ST FS",,  40.472128, -80.031198,01
N49530,1870,"SHADELAND AVE AT RANCHERIA ST",,  40.471752, -80.030815,01
N49560,1855,"SHADELAND AVE AT #3475",,  40.479442, -80.034325,01
N49570,1871,"SHADELAND AVE AT SCHIMMER ST",,  40.473141, -80.031253,01
N49580,1857,"SHADELAND AVE AT STOKES WAY",,  40.477276, -80.033636,01
N49600,1862,"SHADELAND AVE AT WOODLAND AVE",,  40.469133, -80.030270,01
N49610,1869,"SHADELAND AVE OPP CASEMENT ST",,  40.470576, -80.030486,01
N49620,1872,"SHADELAND AVE OPP GEYER AVE",,  40.474758, -80.031750,01
N49960,1769,"SIRIUS ST AT #3517",,  40.484868, -80.005834,01
N50200,18312,"SOUTH COMMONS AT FEDERAL ST FS",,  40.450324, -80.004021,01
N50220,2812,"SOUTH SIDE AVE AT LAPPE LN",,  40.470131, -79.996703,01
N50230,2811,"SOUTH SIDE AVE AT LUELLA ST",,  40.469832, -79.997847,01
N50240,2813,"SOUTH SIDE AVE AT MATHIAS ST",,  40.469990, -79.995628,01
N50250,2810,"SOUTH SIDE AVE OPP ENTRANCE ST",,  40.469596, -79.998838,01
N50260,2855,"SOUTH SIDE AVE AT SUNSET AVE",,  40.469533, -79.999184,01
N50270,2853,"SOUTH SIDE AVE OPP LAPPE LN",,  40.470307, -79.996671,01
N50280,2854,"SOUTH SIDE AVE OPP LUELLA ST",,  40.470071, -79.997724,01
N50320,2880,"SPRING GARDEN AVE AT ARCOLA WAY",,  40.460201, -79.991451,01
N50330,2900,"SPRING GARDEN AVE AT ARCOLA WAY",,  40.459994, -79.991681,01
N50340,2901,"SPRING GARDEN AVE AT BASIN ST",,  40.460215, -79.990539,01
N50350,2874,"SPRING GARDEN AVE AT BOROUGH ST",,  40.468782, -79.985589,01
N50360,2898,"SPRING GARDEN AVE AT MONETA ST",,  40.457720, -79.995046,01
N50370,2913,"SPRING GARDEN RD AT FIRE HOUSE (#3367)",,  40.480434, -79.995720,01
N50380,19319,"SPRING GARDEN AVE AT WILLIAMS RD",,  40.477161, -79.993615,01
N50390,2876,"SPRING GARDEN AVE AT LAGER ST",,  40.464199, -79.986035,01
N50400,2904,"SPRING GARDEN AVE AT LAGER ST",,  40.463807, -79.985899,01
N50410,2877,"SPRING GARDEN AVE AT OLD HONESTY ST",,  40.462249, -79.987262,01
N50420,2865,"SPRING GARDEN RD AT BEECH ST",,  40.481491, -79.996444,01
N50440,2910,"SPRING GARDEN AVE AT REEKES WAY",,  40.476077, -79.989201,01
N50450,2871,"SPRING GARDEN AVE AT REPPEL WAY",,  40.472831, -79.987778,01
N50460,2867,"SPRING GARDEN RD AT LUKE'S ROAD HOUSE (#3254)",,  40.478364, -79.995067,01
N50470,2881,"SPRING GARDEN AVE AT #1036",,  40.459344, -79.993794,01
N50480,2899,"SPRING GARDEN AVE AT #1043",,  40.459199, -79.993603,01
N50510,19322,"SPRING GARDEN AVE OPP GIDDY WAY",,  40.474604, -79.988940,01
N50520,2870,"SPRING GARDEN AVE AT GIDDY WAY",,  40.474666, -79.989214,01
N50530,2866,"SPRING GARDEN RD AT #3364",,  40.480392, -79.996157,01
N50540,2915,"SPRING GARDEN RD AT #3681",,  40.485838, -79.996282,01
N50550,2916,"SPRING GARDEN RD AT #3851",,  40.487601, -79.996917,01
N50570,2873,"SPRING GARDEN AVE AT TRACY'S DELI",,  40.469535, -79.985917,01
N50580,2905,"SPRING GARDEN AVE OPP SPRING GARDEN LOOP",,  40.466463, -79.985070,01
N50590,2875,"SPRING GARDEN AVE AT SPRING GARDEN LOOP",,  40.466395, -79.985268,01
N50610,2879,"SPRING GARDEN AVE OPP BASIN ST",,  40.460398, -79.990448,01
N50620,2906,"SPRING GARDEN AVE OPP BOROUGH ST",,  40.468662, -79.985262,01
N50630,2882,"SPRING GARDEN AVE OPP CONSTANCE ST",,  40.458022, -79.994664,01
N50640,19321,"SPRING GARDEN AVE OPP WILLIAMS RD",,  40.477283, -79.993179,01
N50645,2872,"SPRING GARDEN AVE OPP MAUCH ST",,  40.471605, -79.986677,01
N50650,2903,"SPRING GARDEN AVE OPP OLD HONESTY ST",,  40.462034, -79.987094,01
N50660,2914,"SPRING GARDEN RD OPP BEECH ST",,  40.481262, -79.995948,01
N50680,2869,"SPRING GARDEN AVE OPP REEKES WAY",,  40.476178, -79.989515,01
N50690,2908,"SPRING GARDEN AVE OPP REPPEL WAY",,  40.472831, -79.987441,01
N50700,2912,"SPRING GARDEN RD AT #3253",,  40.478432, -79.994831,01
N50730,2864,"SPRING GARDEN RD OPP #3681",,  40.485721, -79.996885,01
N50740,2863,"SPRING GARDEN RD OPP #3851",,  40.487669, -79.997339,01
N50750,2907,"SPRING GARDEN AVE AT MAUCH ST",,  40.471551, -79.986284,01
N50770,2878,"SPRING GARDEN AVE AT TELL ST",,  40.460741, -79.988571,01
N51050,18704,"SPRINGFIELD DR AT NORTHGATE DR",,  40.577903, -79.992577,02
N51060,471,"SPRINGFIELD DR AT PEEBLES RD",,  40.579601, -79.994649,02
N51070,18703,"SPRINGFIELD DR AT SHADY OAK DR",,  40.579338, -79.994513,02
N51080,470,"SPRINGFIELD DR AT SHADY OAK DR",,  40.579448, -79.993568,02
N51620,2856,"SUNSET AVE AT NORRIS ST",,  40.471155, -80.000621,01
N51640,2809,"SUNSET AVE OPP NORRIS ST",,  40.471164, -80.000799,01
N51670,1108,"SUTTER DR AT THOMPSON RUN RD",,  40.543445, -79.993426,02
N52130,1052,"THOMPSON RUN RD AT ABARD DR",,  40.531630, -79.990037,02
N52145,1115,"THOMPSON RUN RD AT BARNWOOD LN",,  40.530408, -79.990451,02
N52150,1056,"THOMPSON RUN RD AT BERKLEY MEADOWS CT",,  40.538051, -79.989743,02
N52160,1111,"THOMPSON RUN RD AT CHERRINGTON DR",,  40.536451, -79.990419,02
N52190,1117,"THOMPSON RUN RD AT EASLEY RD",,  40.527436, -79.988721,01
N52195,1123,"THOMPSON RUN RD AT EVERGREEN RD",,  40.511344, -79.993830,01
N52200,1053,"THOMPSON RUN RD AT HODIL RD",,  40.534889, -79.990239,02
N52210,1054,"THOMPSON RUN RD AT HORIZON DR",,  40.535422, -79.990490,02
N52220,1048,"THOMPSON RUN RD AT LOIRE VALLEY DR",,  40.524036, -79.988654,01
N52230,1119,"THOMPSON RUN RD AT MILLER RD",,  40.522453, -79.990909,01
N52235,1122,"THOMPSON RUN RD AT RADCLIFFE DR",,  40.517311, -79.993785,01
N52240,1047,"THOMPSON RUN RD AT MILLER RD",,  40.522240, -79.990686,01
N52250,1110,"THOMPSON RUN RD AT SANGREE RD",,  40.538933, -79.990344,02
N52260,1116,"THOMPSON RUN RD AT SIEBERT RD",,  40.529113, -79.990478,01
N52270,1118,"THOMPSON RUN RD AT SUNNYHILL DR",,  40.524349, -79.988752,01
N52280,1114,"THOMPSON RUN RD AT SUNSET DR",,  40.532118, -79.990316,02
N52290,1058,"THOMPSON RUN RD AT SUTTER RD",,  40.543159, -79.993236,02
N52295,1049,"THOMPSON RUN RD AT VILSACK RD",,  40.526764, -79.988046,01
N52300,1109,"THOMPSON RUN RD AT WHITE OAK DR",,  40.541934, -79.992653,02
N52305,1051,"THOMPSON RUN RD OPP BARNWOOD LN",,  40.530236, -79.990119,02
N52310,1055,"THOMPSON RUN RD OPP CHERRINGTON DR",,  40.536187, -79.990258,02
N52325,1045,"THOMPSON RUN RD AT WOODBRIDGE DR",,  40.518471, -79.992425,01
N52330,1113,"THOMPSON RUN RD OPP HODIL RD",,  40.534781, -79.990538,02
N52340,1112,"THOMPSON RUN RD OPP HORIZON DR",,  40.535606, -79.990886,02
N52350,1120,"THOMPSON RUN RD AT #218",,  40.519971, -79.992108,01
N52360,1046,"THOMPSON RUN RD OPP #218",,  40.519957, -79.991688,01
N52365,1121,"THOMPSON RUN RD OPP WOODBRIDGE DR",,  40.518643, -79.992746,01
N52370,1050,"THOMPSON RUN RD OPP SIEBERT RD",,  40.529032, -79.990120,01
N52380,1044,"THOMPSON RUN RD OPP RADCLIFFE DR",,  40.517183, -79.993490,01
N52390,1057,"THOMPSON RUN RD OPP WHITE OAK DR",,  40.541903, -79.992238,02
N52540,2738,"TROY HILL LOOP AT LOWRIE ST",,  40.469235, -79.978522,01
N52545,2752,"TROY HILL RD AT CHESTNUT ST FS",,  40.455402, -79.994243,01
N52550,2751,"TROY HILL RD AT CHESTNUT ST",,  40.455490, -79.994567,01
N52560,2750,"TROY HILL RD AT AHLERS WAY",,  40.455759, -79.993356,01
N52580,2746,"TROY HILL RD AT GOETTMANN ST",,  40.459708, -79.985899,01
N52590,2745,"TROY HILL RD AT N CATHOLIC HIGH SCHOOL",,  40.460417, -79.985100,01
N52600,2747,"TROY HILL RD AT PROVIDENCE ST FS",,  40.457530, -79.989428,01
N52605,2749,"TROY HILL RD AT #1034",,  40.456308, -79.992243,01
N52620,2748,"TROY HILL RD AT VINIAL ST",,  40.456843, -79.991268,01
